#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian_stable" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian_stable" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_s.s:transeurasian_stable" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.transeurasian_stable" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@transeurasian_stable" excludeto="1" filter="-" id="orgdata.transeurasian_stable" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:transeurasian_stable" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:transeurasian_stable" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:transeurasian_stable" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:transeurasian_stable" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:transeurasian_stable" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:transeurasian_stable">
#                    <parameter dimension="2" id="frequencies.s:transeurasian_stable" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:transeurasian_stable" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@transeurasian_stable" estimate="false" id="dummyfrequencies.s:transeurasian_stable" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="74" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian_stable	TreeHeight.t:tree	mutationRate.s:transeurasian_stable	bcov_alpha.s:transeurasian_stable	bcov_s.s:transeurasian_stable	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian_stable1	frequencies.s:transeurasian_stable2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrca.age(Yayoi)	ucldMean.c:clock
9301000	-1430.1753252796598	-1120.7857814476488	-309.3895438320109	-1120.7857814476488	3376.5141540032973	1.0	0.030806907562915778	0.1983906851285854	-298.0059242831312	9.855066204505155E-4	0.6561528214580649	0.343847178541933	1.1210060875882366	1.5115254294971762E-4	7.22407593155682E-8	1.5300727140193302	1	-6.849586589596156	2200.268110715642	1.5922933307342148E-4
9302000	-1444.288054960811	-1137.5369717756496	-306.7510831851614	-1137.5369717756496	3441.581322400938	1.0	0.030806907562915778	0.1983906851285854	-296.6196090515933	9.260932956887014E-4	0.6561528214580649	0.343847178541933	0.9746980328431935	1.5352680267483783E-4	4.4083899480171024E-8	1.2988755290490124	1	-6.04493568889518	1919.0614604561242	1.5628220097052407E-4
9303000	-1425.5442760961769	-1119.1934482587437	-306.35082783743326	-1119.1934482587437	3508.3161222061913	1.0	0.030806907562915778	0.1983906851285854	-296.2655888180242	7.666713525264475E-4	0.5991543080711225	0.40084569192887537	0.9474755232883705	1.8652229696763232E-4	3.309879720083308E-8	1.008827442998647	0	-6.083023919891141	1978.197191523602	1.7359858218365945E-4
9304000	-1445.0101246597287	-1130.5164240302831	-314.49370062944564	-1130.5164240302831	4583.421492308075	1.0	0.030806907562915778	0.16102432073200484	-303.94211863693613	6.226822288873923E-4	0.5991543080711225	0.40084569192887537	0.9982091623216367	1.5647878315058598E-4	4.572221022221074E-8	1.2492575436895883	0	-6.594491606572203	2138.5855454254984	1.6086670666178956E-4
9305000	-1437.4544081383995	-1124.274377253893	-313.1800308845065	-1124.274377253893	3543.412742323427	1.0	0.11319870321518788	0.16102432073200484	-302.18108671805476	6.064996353863536E-4	0.5991543080711225	0.40084569192887537	1.05712408477483	1.3273033440623874E-4	3.7978198064495426E-8	1.2726365558861674	0	-6.86118442594736	2203.0009136314497	1.6802896548425293E-4
9306000	-1426.14058753496	-1120.6231278584403	-305.5174596765198	-1120.6231278584403	2909.7312309846216	1.0	0.11319870321518788	0.16102432073200484	-294.79470100430484	8.216411416488084E-4	0.5991543080711225	0.40084569192887537	1.2376041105826117	1.5213844848838888E-4	1.0920312927573035E-7	1.5308364810251398	0	-6.039843753610211	1936.3494304985647	2.3770036320978902E-4
9307000	-1440.445835576871	-1117.8195569556683	-322.6262786212027	-1117.8195569556683	4236.153268113353	1.0	0.11319870321518788	0.16102432073200484	-310.1178227599888	6.36266490949294E-4	0.5626352528094711	0.43736474719052676	1.1991590984289575	1.0498429936445939E-4	3.915099890296118E-8	1.670626602755216	0	-7.940737430854621	2451.023427662459	1.4945097987988687E-4
9308000	-1424.864658428342	-1120.9051456876298	-303.95951274071206	-1120.9051456876298	2669.646791664839	1.0	0.11319870321518788	0.16102432073200484	-293.1643872918168	0.0012842794253668155	0.5626352528094711	0.43736474719052676	1.2553406538537155	1.9640376964033353E-4	1.8712183871086398E-7	1.6128666189207819	0	-6.059216308619841	1962.532837020493	2.9817102760074153E-4
9309000	-1434.5173826711448	-1131.5775013129928	-302.939881358152	-1131.5775013129928	2811.5761984158003	1.0	0.11319870321518788	0.19951375689911094	-292.48767198285134	0.0011277815842097917	0.5626352528094711	0.43736474719052676	1.0316251491243384	1.7437188634247935E-4	5.75417111928427E-8	1.2349353431485075	0	-6.184999380173147	2022.1586704546783	1.9285847758909643E-4
9310000	-1430.952712847071	-1131.6992011548782	-299.25351169219294	-1131.6992011548782	3516.9449828803554	1.0	0.11319870321518788	0.09812241490882198	-290.0001410100774	9.488415091055921E-4	0.5620623207335821	0.4379376792664158	0.9049688971118706	2.0252394735681802E-4	5.0238983268719325E-8	1.0945466943287676	0	-6.062439332598541	1905.031959950153	2.0307290582875884E-4
9311000	-1423.8229789516733	-1126.9986805716096	-296.8242983800637	-1126.9986805716096	3447.460909707349	1.0	0.11319870321518788	0.09812241490882198	-287.77913197577794	0.0011645467663079095	0.5620623207335821	0.4379376792664158	0.8458546550615016	1.9970336334809775E-4	4.774418350703684E-8	0.9773264474707565	0	-6.0401263167840265	1937.77947442225	2.1234940087571402E-4
9312000	-1446.9160134903393	-1131.8419382107463	-315.07407527959305	-1131.8419382107463	5677.9576852015625	1.0	0.11319870321518788	0.09812241490882198	-305.995377096719	6.921550545049849E-4	0.5620623207335821	0.4379376792664158	0.8158615777906728	1.4891028039570108E-4	2.2178586590591966E-8	1.024053405408745	0	-6.168816309808099	2016.2423228411067	1.5208409951070526E-4
9313000	-1436.6266541476648	-1119.3875052929307	-317.239148854734	-1119.3875052929307	5978.954793579961	1.0	0.11319870321518788	0.09812241490882198	-307.70498457688404	9.192809242167629E-4	0.5620623207335821	0.4379376792664158	0.9603469057507671	1.4098985913971182E-4	1.9159081380102828E-8	1.1910839086894747	0	-6.17088136002346	2017.0109097483917	1.1891775580151764E-4
9314000	-1436.3771906991797	-1128.8082820585362	-307.5689086406436	-1128.8082820585362	3879.5312435037217	1.0	0.11319870321518788	0.09812241490882198	-297.0114786036827	0.0010212991647918254	0.5620623207335821	0.4379376792664158	1.0657598120429834	1.070300082478775E-4	3.312993246696665E-8	1.443365691342051	0	-6.870174791887612	1807.5698603536025	1.3616761899602165E-4
9315000	-1432.0348295792546	-1119.7937870772278	-312.24104250202674	-1119.7937870772278	4073.358009496439	1.0	0.11319870321518788	0.09812241490882198	-301.69053127427634	9.665266622931013E-4	0.5620623207335821	0.4379376792664158	1.1629014812469396	1.8276814819584254E-4	9.692430131563747E-8	1.6898014955953435	0	-6.568731058928671	2132.122408905932	2.0925423575030667E-4
9316000	-1440.327211066739	-1120.9330194904458	-319.39419157629334	-1120.9330194904458	4585.747066544488	1.0	0.11375317535272819	0.128517258819039	-307.28302468120955	8.548926998798874E-4	0.5620623207335821	0.4379376792664158	1.0585524728758302	1.3091380992841185E-4	2.1030557183104872E-8	1.0613705866461183	0	-8.186513570721006	2508.1633388041355	1.82853384331804E-4
9317000	-1421.7178090322127	-1111.0459795220404	-310.6718295101723	-1111.0459795220404	3241.9690213857025	1.0	0.11375317535272819	0.08438657242276747	-299.965391588913	9.226006688741755E-4	0.5620623207335821	0.4379376792664158	1.4279720662465303	1.7049976617981825E-4	1.1765246946130138E-7	1.7364455684928006	0	-6.080677523291087	1976.8533492850245	2.5820727823620365E-4
9318000	-1441.5486126640842	-1127.4561229423296	-314.0924897217547	-1127.4561229423296	3266.6096545166156	1.0	0.11375317535272819	0.11866492707174937	-302.97905940159995	6.071771787747145E-4	0.5620623207335821	0.4379376792664158	1.4279720662465303	1.6633576274152056E-4	2.8477538461506283E-7	2.133858517332348	0	-6.160391372988	1873.5612603364402	3.003860870852855E-4
9319000	-1430.8773097564172	-1118.4328301910273	-312.4444795653898	-1118.4328301910273	3315.206364559453	1.0	0.11375317535272819	0.11866492707174937	-301.08174156104326	5.999370091999541E-4	0.579804570221309	0.4201954297786889	1.4023261116029078	1.7487232271208556E-4	2.249023399587749E-7	2.0005767460921033	0	-6.485196443373374	1832.2947173707978	2.728884630293395E-4
9320000	-1446.573742298507	-1138.3795724883132	-308.1941698101939	-1138.3795724883132	3528.5986622634923	1.0	0.11375317535272819	0.11866492707174937	-298.2397729703507	8.876660888700804E-4	0.579804570221309	0.4201954297786889	1.007356688898523	1.6807078802548583E-4	5.012395972848066E-8	1.1976611295908584	0	-6.263378905632452	1856.0296041019697	2.110739332254212E-4
9321000	-1448.4128452348077	-1135.500343441911	-312.9125017928968	-1135.500343441911	3707.6524541700446	1.0	0.11375317535272819	0.14717128779926297	-302.70969915826765	7.016909602516408E-4	0.579804570221309	0.4201954297786889	1.0935811417150094	1.2390882549709922E-4	2.292858219073186E-8	1.1113094796212692	1	-6.040816083923453	1926.2411193718176	1.5585993950697273E-4
9322000	-1444.5925098439577	-1130.2792249844936	-314.31328485946415	-1130.2792249844936	3818.9215971670155	1.0	0.11375317535272819	0.14717128779926297	-304.5542064798614	8.857642149871777E-4	0.579804570221309	0.4201954297786889	0.9483457627771551	1.3988517638679755E-4	1.7573876326660115E-8	0.9859072386803982	1	-6.042992890908041	1944.949970813018	1.3742333882447254E-4
9323000	-1456.5167335505357	-1136.972343933766	-319.54438961676954	-1136.972343933766	4022.5904982007505	1.0	0.11375317535272819	0.19739235207925634	-309.6522465135013	4.7666211312860326E-4	0.579804570221309	0.4201954297786889	0.9005278190788936	1.3071049709268643E-4	1.0128410872327525E-8	0.8731104594572695	1	-6.041149934660028	1925.3864763886445	1.1758423906391099E-4
9324000	-1456.8452277702288	-1138.9251889547343	-317.9200388154945	-1138.9251889547343	5045.071319218326	1.0	0.11375317535272819	0.19739235207925634	-308.9685096975991	6.614814145557643E-4	0.579804570221309	0.4201954297786889	0.6098600761008053	9.919992150917852E-5	3.279162291556923E-9	0.6201429444330028	1	-6.041087109604	1925.5395697803056	9.387262832441439E-5
9325000	-1459.0587765835403	-1142.1288132628906	-316.9299633206496	-1142.1288132628906	4100.225834269228	1.0	0.11375317535272819	0.19739235207925634	-306.9112487821164	6.992265144984593E-4	0.579804570221309	0.4201954297786889	0.9415892602628343	9.595300259397115E-5	1.1212013169715196E-8	0.9607031273558636	1	-6.039674181899279	1935.0526991176262	1.1821561538056975E-4
9326000	-1471.1062496943036	-1149.7343026758494	-321.3719470184541	-1149.7343026758494	7459.177234001615	1.0	0.11375317535272819	0.19739235207925634	-312.37351847764825	5.212181493660026E-4	0.579804570221309	0.4201954297786889	0.48648728677210734	1.15063756058473E-4	2.5929471728748296E-9	0.47754830247399543	1	-6.515095563124186	1829.8445588217755	1.1364619031342259E-4
9327000	-1455.2325769197437	-1133.5219704548877	-321.710606464856	-1133.5219704548877	5143.134412608673	1.0	0.11375317535272819	0.19739235207925634	-312.835934067977	5.944570071145758E-4	0.579804570221309	0.4201954297786889	0.5874706164556017	9.034106884908455E-5	4.106575680524678E-9	0.6614141444990276	1	-6.040077373976235	1928.7186047805408	9.726983087385044E-5
9328000	-1440.1505917586126	-1118.7732437227196	-321.37734803589296	-1118.7732437227196	4259.0649668088845	1.0	0.06272131216396148	0.19739235207925634	-311.24266536285614	5.903220222568167E-4	0.579804570221309	0.4201954297786889	0.8944088730858066	1.0291258359088431E-4	1.0506892501036674E-8	1.0275965324737655	1	-6.302850904849458	2060.267155356688	9.829188126878925E-5
9329000	-1460.3430061253166	-1137.2692406330327	-323.073765492284	-1137.2692406330327	4194.764612843404	1.0	0.06272131216396148	0.3067273475713109	-312.6654569817785	5.768150731963372E-4	0.579804570221309	0.4201954297786889	0.8799723528720309	1.0496215830533306E-4	1.756535542683841E-8	1.103537350651753	1	-6.192109391823306	2024.6864901984404	1.0617987689990593E-4
9330000	-1449.2659166291523	-1128.5881628577754	-320.677753771377	-1128.5881628577754	4270.680400671533	1.0	0.06272131216396148	0.3067273475713109	-309.7424421267418	5.493619133599496E-4	0.579804570221309	0.4201954297786889	1.0874936856225106	9.631703701840625E-5	2.3628017578036813E-8	1.335276984207313	0	-6.078235403683322	1975.420483786473	9.223091462972217E-5
9331000	-1432.3871960249062	-1113.863884798804	-318.52331122610207	-1113.863884798804	4087.7869970669726	1.0	0.06272131216396148	0.3067273475713109	-307.6168887890598	6.162238718689467E-4	0.5751077227614938	0.4248922772385042	1.0899753072323992	1.158635463982708E-4	2.2394855298139358E-8	1.1834618263968109	0	-6.041798683986768	1923.9613519763677	1.0465240595127334E-4
9332000	-1445.1051942665497	-1123.3771560912635	-321.72803817528626	-1123.3771560912635	4266.380198255088	1.0	0.06272131216396148	0.3067273475713109	-309.640300664642	6.306187455952014E-4	0.5870854644106958	0.41291453558930225	1.090673626816256	1.0323216718557341E-4	1.1652957088953052E-8	1.093594497407257	0	-7.220990345000081	2286.2543260915536	8.031001584216734E-5
9333000	-1436.605272935282	-1135.4511455594354	-301.15412737584666	-1135.4511455594354	2802.1819254335282	1.0	0.06272131216396148	0.3067273475713109	-291.45537384354714	8.252396775125981E-4	0.5870854644106958	0.41291453558930225	0.6104429188990198	1.8116752793397525E-4	1.0615705287787114E-8	0.6005678234767242	1	-6.356684505886427	1844.5519829129119	1.6557440425197566E-4
9334000	-1438.5434850820197	-1133.3507517966864	-305.19273328533336	-1133.3507517966864	3301.075820679595	1.0	0.06272131216396148	0.3067273475713109	-294.74560631151115	0.001257868661593522	0.5870854644106958	0.41291453558930225	0.7615134773402791	1.446975632782371E-4	1.1177421192314716E-8	0.7673345379250578	0	-6.607676661156316	2141.871977052223	1.258611422570501E-4
9335000	-1435.9680864150275	-1132.8923774885548	-303.0757089264727	-1132.8923774885548	2886.705466214923	1.0	0.06272131216396148	0.3067273475713109	-292.5229946813239	8.477841947362332E-4	0.5870854644106958	0.41291453558930225	0.9490712654931949	1.7602550733401365E-4	2.9671881382738343E-8	0.9829682161614764	0	-6.120777353595498	1883.033903413028	1.7015170900635295E-4
9336000	-1456.5588515126587	-1131.2464646896694	-325.3123868229892	-1131.2464646896694	6014.058544873705	1.0	0.06272131216396148	0.3067273475713109	-312.44178706182305	6.845296793171169E-4	0.5870854644106958	0.41291453558930225	0.918858634697896	1.1690139957058555E-4	9.320499363456941E-9	0.8647535996872722	0	-8.532668915219489	2590.025661090259	1.148890688369128E-4
9337000	-1449.796930880855	-1131.3492578354392	-318.44767304541574	-1131.3492578354392	5373.816612041701	1.0	0.04672868621271136	0.3067273475713109	-307.42290235768576	5.35877979423295E-4	0.5870854644106958	0.41291453558930225	0.8595996606193711	1.0085369023673661E-4	9.443187406336648E-9	0.9151339997929432	0	-6.872701469592041	2205.7102753594986	9.508970752869555E-5
9338000	-1441.0749727925097	-1125.6405231938127	-315.4344495986971	-1125.6405231938127	5655.653366858207	1.0	0.04672868621271136	0.3067273475713109	-304.70112732855176	8.260379187288357E-4	0.5870854644106958	0.41291453558930225	0.9668907258358487	1.3098421263057084E-4	2.387960071242358E-8	1.0856683979188777	0	-6.246161187807413	1858.5065511189155	1.3468016425599328E-4
9339000	-1444.5729928168378	-1127.4153818862906	-317.15761093054715	-1127.4153818862906	5420.362482456884	1.0	0.04672868621271136	0.13586363723145056	-307.44287996776666	6.846943442557443E-4	0.573407176546501	0.4265928234534971	0.9588961175882701	1.412816935500115E-4	1.8079566127598474E-8	1.0303388116695196	1	-6.043004750125636	1944.9710419943915	1.1784874213650999E-4
9340000	-1453.1993757257374	-1129.0642034504908	-324.1351722752465	-1129.0642034504908	6771.584850582427	1.0	0.05535889729514936	0.13586363723145056	-312.6045049037878	6.933722511811605E-4	0.573407176546501	0.4265928234534971	1.033419190636907	1.438966736589548E-4	2.1786535507806425E-8	1.0763268652273028	1	-7.629344656071273	2379.487940234082	1.2537340379882128E-4
9341000	-1459.5440557992004	-1144.2311408898724	-315.31291490932796	-1144.2311408898724	5047.520856657226	1.0	0.07981719681398664	0.13586363723145056	-305.0582888594786	7.648277081147161E-4	0.573407176546501	0.4265928234534971	1.1364558382349161	1.3965022620991498E-4	2.9340129879536326E-8	1.296001899667231	1	-6.039746110118425	1935.6821561172794	1.4182922077433076E-4
9342000	-1443.0351372942612	-1132.276831050446	-310.75830624381524	-1132.276831050446	5111.283943019322	1.0	0.07981719681398664	0.13586363723145056	-300.2623570605371	8.898308751447039E-4	0.573407176546501	0.4265928234534971	1.2048992170830766	1.232199349743511E-4	5.517442955335021E-8	1.4293899332010747	0	-6.074926333098178	1973.4172021320524	1.7945221670290953E-4
9343000	-1449.3077743578142	-1126.5132342949896	-322.7945400628245	-1126.5132342949896	7442.969294621454	1.0	0.07981719681398664	0.13586363723145056	-312.05223531881234	5.564217118546646E-4	0.573407176546501	0.4265928234534971	1.2990137216190258	1.3137416148623293E-4	7.023421119078995E-8	1.5334312311430855	0	-6.040217936755401	1928.1470193116602	1.806064445434262E-4
9344000	-1441.5611157101014	-1124.3108597084943	-317.2502560016071	-1124.3108597084943	5515.694483366099	1.0	0.07981719681398664	0.13586363723145056	-307.4935883142876	6.243218381183511E-4	0.5960149684129975	0.4039850315870006	0.9731246352373669	1.1808609361514064E-4	2.4931863824312192E-8	1.0725123666025445	0	-6.040902866993512	1926.008559651856	1.602231215524248E-4
9345000	-1455.191954110036	-1130.5786763965734	-324.6132777134625	-1130.5786763965734	5563.43169802086	1.0	0.08730834885147926	0.13586363723145056	-313.0691355935128	8.745520723253777E-4	0.5960149684129975	0.4039850315870006	0.798590011907077	1.0771010315974833E-4	8.758408144470807E-9	0.8657566686274301	0	-8.376398583864866	2552.8477518068044	1.1737562872965363E-4
9346000	-1450.2240343041076	-1138.03250994792	-312.19152435618764	-1138.03250994792	3943.6009923500683	1.0	0.08730834885147926	0.197395406849912	-302.08079524688327	6.927485967865466E-4	0.5960149684129975	0.4039850315870006	0.77632408038211	1.33236437136087E-4	2.320778603624789E-8	1.0225119434074181	0	-6.653275170312794	1819.9094973229069	1.703408193123381E-4
9347000	-1447.6421430351365	-1135.6479031504912	-311.99423988464537	-1135.6479031504912	4069.3821321504374	1.0	0.08730834885147926	0.197395406849912	-302.20744160729686	7.627213556955631E-4	0.5960149684129975	0.4039850315870006	0.7464078198434712	1.257192306293485E-4	1.667994816461647E-8	0.9942771586671831	0	-6.425772432946595	2094.957774232112	1.452451114411188E-4
9348000	-1442.3150923744909	-1128.2894182256691	-314.0256741488218	-1128.2894182256691	4483.344008347661	1.0	0.08730834885147926	0.197395406849912	-303.42235977214835	9.223767640041333E-4	0.5960149684129975	0.4039850315870006	0.6030346146152005	1.492728262292211E-4	1.0582203068088712E-8	0.6954526551944672	0	-7.715911518239672	2399.301583131489	1.4515952168372672E-4
9349000	-1436.0606189281393	-1129.9743472353302	-306.08627169280913	-1129.9743472353302	3627.808382006271	1.0	0.08730834885147926	0.197395406849912	-296.77956907504125	8.083291326750039E-4	0.5960149684129975	0.4039850315870006	0.6694512894966187	1.703369780745504E-4	1.4463911884445297E-8	0.7979524961324124	0	-6.197284247121502	2026.501553852739	1.5443067560040247E-4
9350000	-1450.6566234015615	-1136.353170797598	-314.30345260396354	-1136.353170797598	3792.3216882089346	1.0	0.08730834885147926	0.197395406849912	-304.5527899639384	0.0010107662677083407	0.5960149684129975	0.4039850315870006	0.7667007763673095	1.4788582217627918E-4	1.627361966212955E-8	0.9279588302285765	0	-6.324149973433048	2066.5426027056187	1.3587552636841618E-4
9351000	-1435.0912265528711	-1129.8289000798586	-305.2623264730126	-1129.8289000798586	3052.9284155912574	1.0	0.0896301626613032	0.197395406849912	-295.08126349135364	7.902726348722782E-4	0.6100474634663321	0.38995253653366607	0.7614713475715613	1.538967895261191E-4	1.9007173280623817E-8	0.9202289452731811	0	-6.771394508081544	1812.7959086907836	1.499838405811988E-4
9352000	-1438.364145842133	-1132.082568022444	-306.2815778196888	-1132.082568022444	3150.670480958525	1.0	0.0896301626613032	0.197395406849912	-295.9472410881152	0.001011484018400115	0.6100474634663321	0.38995253653366607	0.743586536715067	1.396573922652573E-4	1.5633959037157724E-8	0.8461204264937321	0	-6.982441902788954	1802.2615228256327	1.5161527977033252E-4
9353000	-1450.2747355262104	-1139.8059719667551	-310.4687635594553	-1139.8059719667551	4177.544631886851	1.0	0.0896301626613032	0.22606253349248542	-301.1848129123788	6.519319274893214E-4	0.6100474634663321	0.38995253653366607	0.6468844131552023	1.2214065073530475E-4	7.580820860552428E-9	0.7306912801288854	0	-6.117721439865117	1995.4986252413762	1.258579110221944E-4
9354000	-1440.255817869165	-1129.46922439071	-310.78659347845496	-1129.46922439071	4605.284165798692	1.0	0.0896301626613032	0.22606253349248542	-301.7170523065918	9.992217394207057E-4	0.6100474634663321	0.38995253653366607	0.6061507589440827	1.3842496895358236E-4	6.287802596332015E-9	0.6170605865255003	0	-6.039916396537634	1936.7692940361787	1.3504838969847032E-4
9355000	-1443.2436902268048	-1133.4543001074142	-309.7893901193907	-1133.4543001074142	4443.211577072831	1.0	0.0896301626613032	0.22606253349248542	-300.51238931326606	7.678047778717004E-4	0.6559859621996472	0.3440140378003509	0.4635711227722949	1.1866928319677121E-4	3.83251437240194E-9	0.5296383746045592	0	-6.744183852411037	1814.34302644886	1.2397036226119925E-4
9356000	-1448.504364547785	-1135.3139434784387	-313.19042106934614	-1135.3139434784387	5101.305699044271	1.0	0.03209399356785883	0.24678333458275048	-304.5200349698602	7.450360954769497E-4	0.6559859621996472	0.3440140378003509	0.4378150175280347	1.3983790783437893E-4	3.953956110200136E-9	0.49511367226992536	0	-6.145942928151767	1876.748524775793	1.2657809437578095E-4
9357000	-1454.35926761564	-1132.750400719642	-321.60886689599806	-1132.750400719642	6877.0626205298395	1.0	0.03209399356785883	0.24678333458275048	-312.45466956470403	6.429898792656998E-4	0.6032483249349998	0.39675167506499825	0.4296804825630906	1.05922007681234E-4	2.2051969433956643E-9	0.46742645197546207	0	-6.659688956236126	1819.494787176127	9.132562437391897E-5
9358000	-1445.5919173524646	-1125.419977892856	-320.1719394596087	-1125.419977892856	6033.344653916288	1.0	0.03209399356785883	0.2422516907457541	-310.6259040203798	5.523063450197197E-4	0.5659278983364465	0.4340721016635515	0.6833212417266338	9.976430341626393E-5	6.195122000224745E-9	0.7343211166146443	0	-6.191841927755496	1867.3955711085464	9.201290823352029E-5
9359000	-1450.052022386188	-1131.6089869729678	-318.44303541322006	-1131.6089869729678	5647.258931603292	1.0	0.07593492808067852	0.2422516907457541	-309.12382082431145	5.144931177565163E-4	0.5659278983364465	0.4340721016635515	0.6022631877408072	9.774057798991619E-5	4.675982916075183E-9	0.6676705115739267	0	-6.235405459732639	2039.3252558060371	9.874469675074927E-5
9360000	-1451.837035762395	-1134.423207040755	-317.4138287216402	-1134.423207040755	5210.604227380009	1.0	0.07593492808067852	0.2422516907457541	-306.2514208953262	5.696383245503194E-4	0.5547576294057317	0.4452423705942663	0.85723142776383	1.0049088451082855E-4	1.4803962901784048E-8	1.0227125129383274	0	-7.248440435331905	2292.5331686290224	1.1913127912658373E-4
9361000	-1427.8244881607197	-1120.9419845057068	-306.8825036550128	-1120.9419845057068	4200.398469239941	1.0	0.07593492808067852	0.2422516907457541	-297.13028743535915	9.183888983797674E-4	0.5547576294057317	0.4452423705942663	0.7650447265320202	1.4471055253215798E-4	2.3559785781550886E-8	0.9159770541408733	0	-6.1320198410378435	2001.7062677114634	1.4906036633239434E-4
